Time,Percent,Speed,Error,Target
64838,34.89736070381232,1151.0,110.0,1615.7480335235596
64858,-19.06158357771261,-1081.0,-170.0,-1071.4960670471191
64858,19.06158357771261,1147.0,110.0,1071.4960670471191
64878,-7.9178885630498534,-1063.0,-170.0,-306.14174723625183
64879,7.9178885630498534,1131.0,110.0,306.14174723625183
64898,0.0,-1010.0,-170.0,16.875
64902,7.9178885630498534,1084.0,110.0,-16.875
64918,0.0,-903.0,-170.0,16.875
64919,0.0,991.0,110.0,-16.875
64938,0.0,-735.0,-170.0,16.875
64938,0.0,822.0,110.0,-16.875
64958,0.0,-543.0,-170.0,16.875
64959,0.0,623.0,110.0,-16.875
64977,0.0,-350.0,350.0,16.875
64979,0.0,419.0,110.0,-16.875
64998,0.0,-187.0,350.0,16.875
64999,0.0,235.0,-226.0,-16.875
65017,0.0,-79.0,350.0,16.875
65018,0.0,98.0,-226.0,-16.875
65038,0.0,-30.0,350.0,16.875
65038,0.0,41.0,-226.0,-16.875
65058,0.0,-7.0,350.0,16.875
65059,0.0,11.0,-226.0,-16.875
65077,0.0,0.0,350.0,16.875
65080,0.0,0.0,-226.0,-16.875
65097,0.0,0.0,350.0,16.875
65101,0.0,0.0,-226.0,-16.875
65118,0.0,0.0,350.0,135.0
65119,0.0,0.0,-226.0,-135.0
65137,0.0,0.0,1.0,691.8749999999999
65139,0.0,0.0,-226.0,-691.8749999999999
65157,0.0,0.0,1.0,1231.875
65158,0.0,0.0,-111.0,-1231.875
65178,10.75268817204301,0.0,1.0,1906.875
65179,-10.75268817204301,0.0,-111.0,-1906.875
65198,26.881720430107524,20.0,1.0,2126.25
65199,-26.881720430107524,-8.0,-111.0,-2126.25
65218,33.822091886608014,93.0,1.0,2126.25
65219,-33.822091886608014,-57.0,-111.0,-2126.25
65238,33.822091886608014,230.0,1.0,2160.0
65239,-33.822091886608014,-173.0,-111.0,-2160.0
65258,34.89736070381232,393.0,1.0,2160.0
65259,-34.89736070381232,-330.0,-111.0,-2160.0
65278,34.89736070381232,575.0,1.0,2160.0
65279,-34.89736070381232,-514.0,-111.0,-2160.0
65298,34.89736070381232,730.0,522.0,2160.0
65302,-34.89736070381232,-674.0,-111.0,-2160.0
65317,34.89736070381232,860.0,522.0,2160.0
65318,-34.89736070381232,-811.0,-443.0,-2160.0
65338,34.89736070381232,934.0,522.0,2160.0
65339,-34.89736070381232,-906.0,-443.0,-2160.0
65358,34.89736070381232,981.0,522.0,2160.0
65359,-34.89736070381232,-960.0,-443.0,-2160.0
65378,34.89736070381232,1012.0,522.0,2160.0
65379,-34.89736070381232,-991.0,-443.0,-2160.0
65398,34.89736070381232,1043.0,522.0,2160.0
65399,-34.89736070381232,-1036.0,-443.0,-2160.0
65418,34.89736070381232,1057.0,522.0,2160.0
65419,-34.89736070381232,-1065.0,-443.0,-2160.0
65438,34.89736070381232,1073.0,522.0,2160.0
65439,-34.89736070381232,-1083.0,-443.0,-2160.0
65458,34.89736070381232,1083.0,175.0,2160.0
65458,-34.89736070381232,-1093.0,-443.0,-2160.0
65477,34.89736070381232,1091.0,175.0,2160.0
65478,-34.89736070381232,-1099.0,-159.0,-2160.0
65498,34.89736070381232,1097.0,175.0,2160.0
65499,-34.89736070381232,-1100.0,-159.0,-2160.0
65518,34.89736070381232,1101.0,175.0,2160.0
65519,-34.89736070381232,-1099.0,-159.0,-2160.0
65538,34.89736070381232,1101.0,175.0,2160.0
65539,-34.89736070381232,-1093.0,-159.0,-2160.0
65558,34.89736070381232,1101.0,175.0,2160.0
65559,-34.89736070381232,-1091.0,-159.0,-2160.0
65578,34.89736070381232,1103.0,175.0,2160.0
65579,-34.89736070381232,-1088.0,-159.0,-2160.0
65598,34.89736070381232,1104.0,175.0,2160.0
65599,-34.89736070381232,-1092.0,-159.0,-2160.0
65618,34.89736070381232,1111.0,151.0,2160.0
65618,-34.89736070381232,-1098.0,-159.0,-2160.0
65637,34.89736070381232,1114.0,151.0,2160.0
65638,-34.89736070381232,-1109.0,-150.0,-2160.0
65658,34.89736070381232,1116.0,151.0,2160.0
65660,-34.89736070381232,-1115.0,-150.0,-2160.0
65678,34.89736070381232,1112.0,151.0,2160.0
65679,-34.89736070381232,-1118.0,-150.0,-2160.0
65698,34.89736070381232,1107.0,151.0,2160.0
65702,-34.89736070381232,-1115.0,-150.0,-2160.0
65718,34.89736070381232,1096.0,151.0,2160.0
65719,-34.89736070381232,-1110.0,-150.0,-2160.0
65738,34.89736070381232,1090.0,151.0,2160.0
65738,-34.89736070381232,-1102.0,-150.0,-2160.0
65758,34.89736070381232,1088.0,151.0,2160.0
65759,-34.89736070381232,-1099.0,-150.0,-2160.0
65778,34.89736070381232,1090.0,171.0,2160.0
65778,-34.89736070381232,-1100.0,-150.0,-2160.0
65798,34.89736070381232,1092.0,171.0,2160.0
65799,-34.89736070381232,-1103.0,-158.0,-2160.0
65817,34.89736070381232,1098.0,171.0,2160.0
65819,-34.89736070381232,-1106.0,-158.0,-2160.0
65838,34.89736070381232,1099.0,171.0,2160.0
65838,-34.89736070381232,-1107.0,-158.0,-2160.0
65858,34.89736070381232,1100.0,171.0,2160.0
65858,-34.89736070381232,-1106.0,-158.0,-2160.0
65878,34.89736070381232,1101.0,171.0,2160.0
65878,-34.89736070381232,-1101.0,-158.0,-2160.0
65898,34.89736070381232,1101.0,171.0,2160.0
65900,-34.89736070381232,-1095.0,-158.0,-2160.0
65918,34.89736070381232,1099.0,171.0,2160.0
65919,-34.89736070381232,-1091.0,-158.0,-2160.0
65938,34.89736070381232,1101.0,162.0,2160.0
65939,-34.89736070381232,-1087.0,-158.0,-2160.0
65958,34.89736070381232,1100.0,162.0,2160.0
65959,-34.89736070381232,-1089.0,-171.0,-2160.0
65978,34.89736070381232,1102.0,162.0,3600.0
65978,-34.89736070381232,-1093.0,-171.0,-3600.0
65998,99.90224828934507,1133.0,162.0,3600.0
65999,-99.90224828934507,-1110.0,-171.0,-3600.0
66018,99.90224828934507,1276.0,162.0,3600.0
66019,-99.90224828934507,-1218.0,-171.0,-3600.0
66038,99.90224828934507,1497.0,162.0,3600.0
66039,-99.90224828934507,-1434.0,-171.0,-3600.0
66058,99.90224828934507,1786.0,162.0,3600.0
66058,-99.90224828934507,-1732.0,-171.0,-3600.0
66078,99.90224828934507,2136.0,162.0,3600.0
66078,-99.90224828934507,-2122.0,-171.0,-3600.0
66098,99.90224828934507,2487.0,162.0,3600.0
66102,-99.90224828934507,-2532.0,-171.0,-3600.0
66117,99.90224828934507,2487.0,1069.0,3600.0
66119,-99.90224828934507,-2532.0,-171.0,-3600.0
66137,99.90224828934507,2750.0,1069.0,3600.0
66138,-99.90224828934507,-2897.0,-660.0,-3600.0
66158,99.90224828934507,2970.0,1069.0,3600.0
66158,-99.90224828934507,-3189.0,-660.0,-3600.0
66178,99.90224828934507,3104.0,1069.0,3600.0
66179,-99.90224828934507,-3307.0,-660.0,-3600.0
66198,99.90224828934507,3174.0,1069.0,3600.0
66199,-99.90224828934507,-3340.0,-660.0,-3600.0
66218,99.90224828934507,3223.0,1069.0,3600.0
66218,-99.90224828934507,-3357.0,-660.0,-3600.0
66238,99.90224828934507,3262.0,1069.0,3600.0
66239,-99.90224828934507,-3351.0,-660.0,-3600.0
66258,99.90224828934507,3258.0,1069.0,3600.0
66259,-99.90224828934507,-3285.0,-660.0,-3600.0
66278,99.90224828934507,3291.0,307.0,3600.0
66279,-99.90224828934507,-3326.0,-660.0,-3600.0
66298,99.90224828934507,3325.0,307.0,3600.0
66300,-99.90224828934507,-3373.0,-231.0,-3600.0
66318,99.90224828934507,3348.0,307.0,3600.0
66318,-99.90224828934507,-3380.0,-231.0,-3600.0
66338,99.90224828934507,3354.0,307.0,3600.0
66339,-99.90224828934507,-3386.0,-231.0,-3600.0
66358,99.90224828934507,3373.0,307.0,3600.0
66359,-99.90224828934507,-3418.0,-231.0,-3600.0
66378,99.90224828934507,3376.0,307.0,3600.0
66379,-99.90224828934507,-3409.0,-231.0,-3600.0
66398,99.90224828934507,3382.0,307.0,3600.0
66399,-99.90224828934507,-3416.0,-231.0,-3600.0
66418,99.90224828934507,3396.0,307.0,3600.0
66419,-99.90224828934507,-3432.0,-231.0,-3600.0
66438,99.90224828934507,3402.0,199.0,3600.0
66439,-99.90224828934507,-3432.0,-231.0,-3600.0
66457,99.90224828934507,3388.0,199.0,3600.0
66459,-99.90224828934507,-3421.0,-168.0,-3600.0
66478,99.90224828934507,3402.0,199.0,3600.0
66478,-99.90224828934507,-3448.0,-168.0,-3600.0
66498,99.90224828934507,3400.0,199.0,3600.0
66502,-99.90224828934507,-3438.0,-168.0,-3600.0
66518,99.90224828934507,3394.0,199.0,3600.0
66519,-99.90224828934507,-3441.0,-168.0,-3600.0
66537,99.90224828934507,3405.0,199.0,3600.0
66539,-99.90224828934507,-3450.0,-168.0,-3600.0
66557,99.90224828934507,3407.0,199.0,3600.0
66559,-99.90224828934507,-3443.0,-168.0,-3600.0
66577,99.90224828934507,3404.0,199.0,3600.0
66579,-99.90224828934507,-3436.0,-168.0,-3600.0
66599,99.90224828934507,3408.0,187.0,3600.0
66600,-99.90224828934507,-3452.0,-168.0,-3600.0
66617,99.90224828934507,3408.0,187.0,2160.0
66618,-99.90224828934507,-3434.0,-155.0,-2160.0
66637,34.89736070381232,3396.0,187.0,2160.0
66638,-34.89736070381232,-3442.0,-155.0,-2160.0
66658,34.89736070381232,3399.0,187.0,2160.0
66658,-34.89736070381232,-3433.0,-155.0,-2160.0
66677,34.89736070381232,3255.0,187.0,2160.0
66678,-34.89736070381232,-3212.0,-155.0,-2160.0
66698,34.89736070381232,2969.0,187.0,2160.0
66700,-34.89736070381232,-2885.0,-155.0,-2160.0
66717,34.89736070381232,2617.0,187.0,2160.0
66718,-34.89736070381232,-2528.0,-155.0,-2160.0
66738,34.89736070381232,2259.0,187.0,2160.0
66739,-34.89736070381232,-2137.0,-155.0,-2160.0
66758,34.89736070381232,1878.0,-596.0,2160.0
66759,-34.89736070381232,-1767.0,-155.0,-2160.0
66777,34.89736070381232,1606.0,-596.0,2160.0
66779,-34.89736070381232,-1565.0,305.0,-2160.0
66798,34.89736070381232,1478.0,-596.0,2160.0
66799,-34.89736070381232,-1441.0,305.0,-2160.0
66818,34.89736070381232,1386.0,-596.0,2160.0
66819,-34.89736070381232,-1356.0,305.0,-2160.0
66838,34.89736070381232,1305.0,-596.0,2160.0
66839,-34.89736070381232,-1287.0,305.0,-2160.0
66858,34.89736070381232,1201.0,-596.0,2160.0
66859,-34.89736070381232,-1218.0,305.0,-2160.0
66878,34.89736070381232,1165.0,-596.0,2160.0
66879,-34.89736070381232,-1178.0,305.0,-2160.0
66899,34.89736070381232,1155.0,-596.0,2160.0
66901,-34.89736070381232,-1164.0,305.0,-2160.0
66918,34.89736070381232,1155.0,105.0,2160.0
66919,-34.89736070381232,-1162.0,305.0,-2160.0
66937,34.89736070381232,1140.0,105.0,2160.0
66939,-34.89736070381232,-1153.0,-106.0,-2160.0
66958,34.89736070381232,1132.0,105.0,2160.0
66958,-34.89736070381232,-1146.0,-106.0,-2160.0
66978,34.89736070381232,1124.0,105.0,2160.0
66980,-34.89736070381232,-1138.0,-106.0,-2160.0
66997,34.89736070381232,1115.0,105.0,2160.0
66998,-34.89736070381232,-1127.0,-106.0,-2160.0
67017,34.89736070381232,1103.0,105.0,2160.0
67018,-34.89736070381232,-1120.0,-106.0,-2160.0
67038,34.89736070381232,1092.0,105.0,2160.0
67039,-34.89736070381232,-1113.0,-106.0,-2160.0
67058,34.89736070381232,1087.0,105.0,2160.0
67059,-34.89736070381232,-1107.0,-106.0,-2160.0
67077,34.89736070381232,1085.0,173.0,2160.0
67079,-34.89736070381232,-1111.0,-106.0,-2160.0
67097,34.89736070381232,1089.0,173.0,2160.0
67102,-34.89736070381232,-1117.0,-141.0,-2160.0
67118,34.89736070381232,1094.0,173.0,2160.0
67118,-34.89736070381232,-1115.0,-141.0,-2160.0
67138,34.89736070381232,1098.0,173.0,2160.0
67139,-34.89736070381232,-1118.0,-141.0,-2160.0
67157,34.89736070381232,1102.0,173.0,3600.0
67158,-34.89736070381232,-1116.0,-141.0,-3600.0
67177,99.90224828934507,1106.0,173.0,3600.0
67179,-99.90224828934507,-1110.0,-141.0,-3600.0
67199,99.90224828934507,1127.0,173.0,3600.0
67200,-99.90224828934507,-1187.0,-141.0,-3600.0
67218,99.90224828934507,1265.0,173.0,3600.0
67218,-99.90224828934507,-1384.0,-141.0,-3600.0
67238,99.90224828934507,1496.0,2063.0,3600.0
67239,-99.90224828934507,-1680.0,-141.0,-3600.0
67257,99.90224828934507,1804.0,2063.0,3600.0
67258,-99.90224828934507,-2055.0,-1486.0,-3600.0
67278,99.90224828934507,2164.0,2063.0,3600.0
67278,-99.90224828934507,-2458.0,-1486.0,-3600.0
67298,99.90224828934507,2538.0,2063.0,3600.0
67301,-99.90224828934507,-2860.0,-1486.0,-3600.0
67318,99.90224828934507,2884.0,2063.0,3600.0
67319,-99.90224828934507,-3150.0,-1486.0,-3600.0
67337,99.90224828934507,3000.0,2063.0,3600.0
67338,-99.90224828934507,-3297.0,-1486.0,-3600.0
67358,99.90224828934507,3121.0,2063.0,3600.0
67359,-99.90224828934507,-3357.0,-1486.0,-3600.0
67377,99.90224828934507,3197.0,2063.0,3600.0
67378,-99.90224828934507,-3409.0,-1486.0,-3600.0
67398,99.90224828934507,3238.0,358.0,3600.0
67399,-99.90224828934507,-3365.0,-1486.0,-3600.0
67417,99.90224828934507,3188.0,358.0,3600.0
67418,-99.90224828934507,-3334.0,-292.0,-3600.0
67437,99.90224828934507,3276.0,358.0,3600.0
67438,-99.90224828934507,-3350.0,-292.0,-3600.0
67458,99.90224828934507,3310.0,358.0,3600.0
67459,-99.90224828934507,-3358.0,-292.0,-3600.0
67478,99.90224828934507,3320.0,358.0,3600.0
67478,-99.90224828934507,-3378.0,-292.0,-3600.0
67498,99.90224828934507,3344.0,358.0,3600.0
67501,-99.90224828934507,-3407.0,-292.0,-3600.0
67518,99.90224828934507,3368.0,358.0,3600.0
67519,-99.90224828934507,-3406.0,-292.0,-3600.0
67537,99.90224828934507,3365.0,358.0,3600.0
67538,-99.90224828934507,-3418.0,-292.0,-3600.0
67558,99.90224828934507,3377.0,219.0,3600.0
67559,-99.90224828934507,-3437.0,-292.0,-3600.0
67578,99.90224828934507,3391.0,219.0,3600.0
67579,-99.90224828934507,-3428.0,-179.0,-3600.0
67598,99.90224828934507,3398.0,219.0,3600.0
67598,-99.90224828934507,-3428.0,-179.0,-3600.0
67618,99.90224828934507,3390.0,219.0,3600.0
67619,-99.90224828934507,-3451.0,-179.0,-3600.0
67638,99.90224828934507,3409.0,219.0,3600.0
67639,-99.90224828934507,-3441.0,-179.0,-3600.0
67658,99.90224828934507,3408.0,219.0,3600.0
67659,-99.90224828934507,-3442.0,-179.0,-3600.0
67677,99.90224828934507,3401.0,219.0,3600.0
67679,-99.90224828934507,-3447.0,-179.0,-3600.0
67698,99.90224828934507,3403.0,219.0,3600.0
67703,-99.90224828934507,-3447.0,-179.0,-3600.0
67718,99.90224828934507,3406.0,203.0,3600.0
67719,-99.90224828934507,-3450.0,-179.0,-3600.0
67737,99.90224828934507,3397.0,203.0,3600.0
67739,-99.90224828934507,-3456.0,-136.0,-3600.0
67758,99.90224828934507,3413.0,203.0,3600.0
67758,-99.90224828934507,-3447.0,-136.0,-3600.0
67778,99.90224828934507,3409.0,203.0,3600.0
67779,-99.90224828934507,-3449.0,-136.0,-3600.0
67799,99.90224828934507,3412.0,203.0,3600.0
67800,-99.90224828934507,-3460.0,-136.0,-3600.0
67818,99.90224828934507,3421.0,203.0,3600.0
67819,-99.90224828934507,-3447.0,-136.0,-3600.0
67838,99.90224828934507,3407.0,203.0,3600.0
67839,-99.90224828934507,-3447.0,-136.0,-3600.0
67858,99.90224828934507,3407.0,203.0,3600.0
67859,-99.90224828934507,-3456.0,-136.0,-3600.0
67878,99.90224828934507,3422.0,177.0,3600.0
67878,-99.90224828934507,-3445.0,-136.0,-3600.0
67897,99.90224828934507,3409.0,177.0,3600.0
67902,-99.90224828934507,-3450.0,-146.0,-3600.0
67918,99.90224828934507,3409.0,177.0,3600.0
67918,-99.90224828934507,-3455.0,-146.0,-3600.0
67937,99.90224828934507,3409.0,177.0,3600.0
67938,-99.90224828934507,-3444.0,-146.0,-3600.0
67957,99.90224828934507,3417.0,177.0,3600.0
67959,-99.90224828934507,-3451.0,-146.0,-3600.0
67977,99.90224828934507,3405.0,177.0,3600.0
67978,-99.90224828934507,-3457.0,-146.0,-3600.0
67998,99.90224828934507,3427.0,177.0,3600.0
67998,-99.90224828934507,-3452.0,-146.0,-3600.0
68017,99.90224828934507,3411.0,177.0,3600.0
68019,-99.90224828934507,-3461.0,-146.0,-3600.0
68037,99.90224828934507,3419.0,186.0,3600.0
68038,-99.90224828934507,-3466.0,-146.0,-3600.0
68057,99.90224828934507,3407.0,186.0,3600.0
68058,-99.90224828934507,-3449.0,-146.0,-3600.0
68078,99.90224828934507,3416.0,186.0,3600.0
68079,-99.90224828934507,-3460.0,-148.0,-3600.0
68098,99.90224828934507,3405.0,186.0,3600.0
68099,-99.90224828934507,-3463.0,-148.0,-3600.0
68121,99.90224828934507,3419.0,186.0,3600.0
68122,-99.90224828934507,-3452.0,-148.0,-3600.0
68138,99.90224828934507,3415.0,186.0,3600.0
68139,-99.90224828934507,-3455.0,-148.0,-3600.0
68158,99.90224828934507,3413.0,186.0,3600.0
68159,-99.90224828934507,-3462.0,-148.0,-3600.0
68177,99.90224828934507,3412.0,186.0,3600.0
68179,-99.90224828934507,-3445.0,-148.0,-3600.0
68197,99.90224828934507,3415.0,185.0,3600.0
68199,-99.90224828934507,-3466.0,-148.0,-3600.0
68217,99.90224828934507,3415.0,185.0,3600.0
68218,-99.90224828934507,-3466.0,-148.0,-3600.0
68238,99.90224828934507,3421.0,185.0,3600.0
68239,-99.90224828934507,-3451.0,-135.0,-3600.0
68257,99.90224828934507,3416.0,185.0,3600.0
68258,-99.90224828934507,-3462.0,-135.0,-3600.0
68278,99.90224828934507,3412.0,185.0,3600.0
68279,-99.90224828934507,-3466.0,-135.0,-3600.0
68298,99.90224828934507,3417.0,185.0,3600.0
68307,-99.90224828934507,-3449.0,-135.0,-3600.0
68318,99.90224828934507,3405.0,185.0,2925.0
68319,-99.90224828934507,-3463.0,-135.0,-2925.0
68338,65.29814271749756,3410.0,185.0,1575.0
68339,-65.29814271749756,-3459.0,-135.0,-1575.0
68358,17.98631476050831,3406.0,-2761.0,675.0
68359,-17.98631476050831,-3400.0,-135.0,-675.0
68377,0.0,3326.0,-2761.0,-113.38582634925842
68379,0.0,-3118.0,3013.0,113.38582634925842
68398,0.0,2993.0,-2761.0,-113.38582634925842
68398,0.0,-2628.0,3013.0,113.38582634925842
68417,0.0,2488.0,-2761.0,-113.38582634925842
68419,0.0,-2015.0,3013.0,113.38582634925842
68437,0.0,1872.0,-2761.0,-113.38582634925842
68438,0.0,-1371.0,3013.0,113.38582634925842
68458,0.0,1235.0,-2761.0,-113.38582634925842
68459,0.0,-737.0,3013.0,113.38582634925842
68477,0.0,652.0,-2761.0,-113.38582634925842
68479,0.0,-333.0,3013.0,113.38582634925842
68498,0.0,301.0,-2761.0,-113.38582634925842
68504,0.0,-137.0,3013.0,113.38582634925842
68518,0.0,132.0,-132.0,-113.38582634925842
68519,0.0,-46.0,3013.0,113.38582634925842
68538,0.0,52.0,-132.0,-113.38582634925842
68538,0.0,-11.0,11.0,113.38582634925842
68558,0.0,12.0,-132.0,-113.38582634925842
68559,0.0,-1.0,11.0,113.38582634925842
68578,0.0,-1.0,-132.0,-113.38582634925842
68579,0.0,0.0,11.0,113.38582634925842
68598,0.0,-1.0,-132.0,-113.38582634925842
68599,0.0,0.0,11.0,113.38582634925842
68618,0.0,-1.0,-132.0,-113.38582634925842
68618,0.0,0.0,11.0,113.38582634925842
68638,0.0,-1.0,-132.0,-113.38582634925842
68638,0.0,0.0,11.0,113.38582634925842
68658,0.0,0.0,-132.0,-113.38582634925842
68658,0.0,0.0,11.0,113.38582634925842
68678,0.0,0.0,0.0,-113.38582634925842
68679,0.0,0.0,11.0,113.38582634925842
68697,0.0,0.0,0.0,-113.38582634925842
68702,0.0,0.0,0.0,113.38582634925842
68717,0.0,0.0,0.0,-113.38582634925842
68718,0.0,0.0,0.0,113.38582634925842
68738,0.0,0.0,0.0,-113.38582634925842
68739,0.0,0.0,0.0,113.38582634925842
68758,0.0,0.0,0.0,-113.38582634925842
68759,0.0,0.0,0.0,113.38582634925842
68778,0.0,0.0,0.0,-113.38582634925842
68779,0.0,0.0,0.0,113.38582634925842
68798,0.0,0.0,0.0,-113.38582634925842
68799,0.0,0.0,0.0,113.38582634925842
68818,0.0,0.0,0.0,-113.38582634925842
68818,0.0,0.0,0.0,113.38582634925842
68838,0.0,0.0,0.0,-113.38582634925842
68838,0.0,0.0,0.0,113.38582634925842
68857,0.0,0.0,0.0,-113.38582634925842
68858,0.0,0.0,0.0,113.38582634925842
68877,0.0,0.0,0.0,-113.38582634925842
68878,0.0,0.0,0.0,113.38582634925842
68898,0.0,0.0,0.0,-113.38582634925842
68902,0.0,0.0,0.0,113.38582634925842
68917,0.0,0.0,0.0,-113.38582634925842
68918,0.0,0.0,0.0,113.38582634925842
68938,0.0,0.0,0.0,-113.38582634925842
68939,0.0,0.0,0.0,113.38582634925842
68958,0.0,0.0,0.0,-113.38582634925842
68959,0.0,0.0,0.0,113.38582634925842
68978,0.0,0.0,0.0,-113.38582634925842
68979,0.0,0.0,0.0,113.38582634925842
68998,0.0,0.0,0.0,-113.38582634925842
69000,0.0,0.0,0.0,113.38582634925842
69018,0.0,0.0,0.0,-113.38582634925842
69019,0.0,0.0,0.0,113.38582634925842
69038,0.0,0.0,0.0,-113.38582634925842
69038,0.0,0.0,0.0,113.38582634925842
69058,0.0,0.0,0.0,-113.38582634925842
69058,0.0,0.0,0.0,113.38582634925842
69078,0.0,0.0,0.0,-113.38582634925842
69079,0.0,0.0,0.0,113.38582634925842
69098,0.0,0.0,0.0,-113.38582634925842
69102,0.0,0.0,0.0,113.38582634925842
69118,0.0,0.0,0.0,-113.38582634925842
69119,0.0,0.0,0.0,113.38582634925842
69138,0.0,0.0,0.0,-113.38582634925842
69138,0.0,0.0,0.0,113.38582634925842
69158,0.0,0.0,0.0,-113.38582634925842
69159,0.0,0.0,0.0,113.38582634925842
69177,0.0,0.0,0.0,-113.38582634925842
69178,0.0,0.0,0.0,113.38582634925842
69198,0.0,0.0,0.0,-113.38582634925842
69198,0.0,0.0,0.0,113.38582634925842
69218,0.0,0.0,0.0,-113.38582634925842
69219,0.0,0.0,0.0,113.38582634925842
69238,0.0,0.0,0.0,-113.38582634925842
69239,0.0,0.0,0.0,113.38582634925842
69257,0.0,0.0,0.0,-113.38582634925842
69258,0.0,0.0,0.0,113.38582634925842
69278,0.0,0.0,0.0,-113.38582634925842
69279,0.0,0.0,0.0,113.38582634925842
69298,0.0,0.0,0.0,-113.38582634925842
69300,0.0,0.0,0.0,113.38582634925842
69318,0.0,0.0,0.0,-113.38582634925842
69319,0.0,0.0,0.0,113.38582634925842
69337,0.0,0.0,0.0,-113.38582634925842
69338,0.0,0.0,0.0,113.38582634925842
69357,0.0,0.0,0.0,-113.38582634925842
69358,0.0,0.0,0.0,113.38582634925842
69378,0.0,0.0,0.0,-113.38582634925842
69379,0.0,0.0,0.0,113.38582634925842
69398,0.0,0.0,0.0,-113.38582634925842
69399,0.0,0.0,0.0,113.38582634925842
69418,0.0,0.0,0.0,-113.38582634925842
69419,0.0,0.0,0.0,113.38582634925842
69438,0.0,0.0,0.0,-113.38582634925842
69439,0.0,0.0,0.0,113.38582634925842
69459,0.0,0.0,0.0,-113.38582634925842
69460,0.0,0.0,0.0,113.38582634925842
69478,0.0,0.0,0.0,-113.38582634925842
69479,0.0,0.0,0.0,113.38582634925842
69497,0.0,0.0,0.0,-113.38582634925842
69500,0.0,0.0,0.0,113.38582634925842
69518,0.0,0.0,0.0,-113.38582634925842
69519,0.0,0.0,0.0,113.38582634925842
69538,0.0,0.0,0.0,-113.38582634925842
69539,0.0,0.0,0.0,113.38582634925842
69558,0.0,0.0,0.0,-113.38582634925842
69559,0.0,0.0,0.0,113.38582634925842
69578,0.0,0.0,0.0,-113.38582634925842
69579,0.0,0.0,0.0,113.38582634925842
69598,0.0,0.0,0.0,-113.38582634925842
69599,0.0,0.0,0.0,113.38582634925842
69618,0.0,0.0,0.0,-113.38582634925842
69619,0.0,0.0,0.0,113.38582634925842
69638,0.0,0.0,0.0,-113.38582634925842
69639,0.0,0.0,0.0,113.38582634925842
69657,0.0,0.0,0.0,-113.38582634925842
69658,0.0,0.0,0.0,113.38582634925842
69678,0.0,0.0,0.0,-113.38582634925842
69679,0.0,0.0,0.0,113.38582634925842
69698,0.0,0.0,0.0,-113.38582634925842
69702,0.0,0.0,0.0,113.38582634925842
69718,0.0,0.0,0.0,-113.38582634925842
69719,0.0,0.0,0.0,113.38582634925842
69738,0.0,0.0,0.0,-113.38582634925842
69739,0.0,-1.0,0.0,113.38582634925842
69758,0.0,0.0,0.0,-113.38582634925842
69759,0.0,-1.0,0.0,113.38582634925842
69778,0.0,0.0,0.0,-113.38582634925842
69778,0.0,-1.0,0.0,113.38582634925842
69798,0.0,0.0,0.0,-113.38582634925842
69799,0.0,-1.0,0.0,113.38582634925842
69817,0.0,0.0,0.0,-113.38582634925842
69818,0.0,-1.0,1.0,113.38582634925842
69838,0.0,0.0,0.0,-113.38582634925842
69838,0.0,0.0,1.0,113.38582634925842
69858,0.0,0.0,0.0,-113.38582634925842
69858,0.0,0.0,1.0,113.38582634925842
69877,0.0,0.0,0.0,-113.38582634925842
69879,0.0,0.0,1.0,113.38582634925842
69898,0.0,0.0,0.0,-113.38582634925842
69902,0.0,0.0,1.0,113.38582634925842
212619,0.0,0.0,0.0,28.125
212620,0.0,0.0,0.0,-28.125
212639,0.0,0.0,0.0,28.125
212640,0.0,0.0,0.0,-28.125
212659,0.0,0.0,0.0,28.125
212660,0.0,0.0,0.0,-28.125
212679,0.0,0.0,0.0,28.125
212680,0.0,0.0,0.0,-28.125
212699,0.0,0.0,0.0,28.125
212700,0.0,0.0,0.0,-28.125
212719,0.0,0.0,0.0,28.125
212719,0.0,0.0,0.0,-28.125
212739,0.0,0.0,0.0,28.125
212740,0.0,0.0,0.0,-28.125
212759,0.0,0.0,0.0,28.125
212760,0.0,0.0,0.0,-28.125
212779,0.0,0.0,0.0,28.125
212780,0.0,0.0,0.0,-28.125
212799,0.0,0.0,0.0,28.125
212803,0.0,0.0,0.0,-28.125
212819,0.0,0.0,0.0,28.125
212821,0.0,0.0,0.0,-28.125
212839,0.0,0.0,0.0,28.125
212840,0.0,0.0,0.0,-28.125
212858,0.0,0.0,0.0,28.125
212859,0.0,0.0,0.0,-28.125
212879,0.0,0.0,0.0,28.125
212879,0.0,0.0,0.0,-28.125
212899,0.0,0.0,0.0,28.125
212900,0.0,0.0,0.0,-28.125
212919,0.0,0.0,0.0,28.125
212920,0.0,0.0,0.0,-28.125
212939,0.0,0.0,0.0,28.125
212940,0.0,0.0,0.0,-28.125
212959,0.0,0.0,0.0,28.125
212960,0.0,0.0,0.0,-28.125
212979,0.0,0.0,0.0,28.125
212980,0.0,0.0,0.0,-28.125
212999,0.0,0.0,0.0,28.125
213002,0.0,0.0,0.0,-28.125
213019,0.0,0.0,0.0,28.125
213019,0.0,0.0,0.0,-28.125
213039,0.0,0.0,0.0,28.125
213039,0.0,0.0,0.0,-28.125
213059,0.0,0.0,0.0,28.125
213060,0.0,0.0,0.0,-28.125
213079,0.0,0.0,0.0,28.125
